"","clust","year","month","lat","lon","species","mos_per_trap_night","pdsi","temp_max_c","woy_cms_mean","pdsi_standardized","temp_max_c_standardized","woy_cms_mean_standardized","pdsi_standardized_lag_1month"
"81",1,2021,"July",35.404,-119.114,"Cx. quinq",32.3333333333333,-3.53873111703246,39.3775,0.0839396785714286,-1.03768077045501,1.53110413889483,-0.0269132242082735,-1.11502110584969
"82",1,2021,"August",35.404,-119.114,"Cx. quinq",16,-3.1178675271273,37.244,0.0846435582857143,-0.881936814713972,1.27902377971086,-0.0268408162934031,-1.03768077045501
"83",1,2021,"September",35.404,-119.114,"Cx. quinq",11.5,-2.85163047918914,32.52,0.100232066785714,-0.783413654228533,0.720866940345917,-0.0252372306614889,-0.881936814713972
"84",1,2021,"October",35.404,-119.114,"Cx. quinq",4.66666666666667,-2.76023382943946,24.75,0.169861547142857,-0.749591589039427,-0.197185270040534,-0.0180744649447841,-0.783413654228533
"85",1,2022,"April",35.404,-119.114,"Cx. quinq",0,-2.75775572791432,25.3725,0.960249696428572,-0.748674547642854,-0.123634755115751,0.0632325491181574,-0.671748688825653
"86",1,2022,"May",35.404,-119.114,"Cx. quinq",0.333333333333333,-2.76768508623331,29.4275,0.434463685714286,-0.752348986533894,0.355477434474604,0.00914508512229883,-0.748674547642854
"87",1,2022,"June",35.404,-119.114,"Cx. quinq",7.33333333333333,-2.83803504518917,34.346,0.149780748857143,-0.77838255455168,0.936615117458614,-0.0201401712057992,-0.752348986533894
"88",1,2022,"July",35.404,-119.114,"Cx. quinq",5.83333333333334,-2.62918772473055,38.9875,0.0751512953571428,-0.701096924208908,1.48502429821907,-0.0278172828005489,-0.77838255455168
"89",1,2022,"August",35.404,-119.114,"Cx. quinq",0.0666666666666666,-2.39014805471265,38.77,0.124441079142857,-0.61263837212554,1.4593259255345,-0.0227468561411334,-0.701096924208908
"90",1,2022,"September",35.404,-119.114,"Cx. quinq",2,-2.22322572929003,31.79,0.0958125921428571,-0.550867423327927,0.63461493087589,-0.0256918608166378,-0.61263837212554
"91",1,2022,"October",35.404,-119.114,"Cx. quinq",2.11111111111111,-2.15770937027591,26.69,0.130207633928571,-0.52662256783708,0.0320323989620031,-0.0221536522178705,-0.550867423327927
"92",1,2023,"April",35.404,-119.114,"Cx. quinq",0,5.26568192987833,25.1625,34.3444757142857,2.22046307661162,-0.148446977018088,3.49745880461976,1.63200544332055
"93",1,2023,"May",35.404,-119.114,"Cx. quinq",2.83333333333333,5.40718467212655,29.36,68.951895,2.27282730424867,0.347502077434567,7.05751461908077,2.22046307661162
"94",1,2023,"June",35.404,-119.114,"Cx. quinq",14.9333333333333,5.04824556441217,31.794,31.9237767428571,2.1399990010966,0.63508754462641,3.2484421594563,2.27282730424867
"95",1,2023,"July",35.404,-119.114,"Cx. quinq",11.3333333333333,4.86523624461502,37.645,8.00460910714285,2.0722749306701,1.32640330820056,0.787883886804543,2.1399990010966
"96",1,2023,"August",35.404,-119.114,"Cx. quinq",32.5333333333333,4.38156232674905,35.615,5.13298213714285,1.89328750798954,1.0865518298113,0.492480401005428,2.0722749306701
"97",1,2023,"September",35.404,-119.114,"Cx. quinq",42.6666666666667,NA,NA,2.42029444285714,NA,NA,0.213426955294001,1.89328750798954
"98",1,2023,"October",35.404,-119.114,"Cx. quinq",79.5555555555554,NA,NA,1.80581554285714,NA,NA,0.150215677887031,NA
"99",2,2010,"April",35.384,-119.008,"Cx. quinq",NA,-1.09181133444564,23.3375,12.6435405,-0.132178428456396,-0.364077000693155,1.2650894981702,-0.00702246606879866
"100",2,2010,"May",35.384,-119.008,"Cx. quinq",NA,-0.692472915295298,26.2975,15.36905175,0.0155999647561436,-0.0143428253078402,1.54546209957208,-0.132178428456396
"101",2,2010,"June",35.384,-119.008,"Cx. quinq",NA,-0.586437693529141,33.878,6.45668052857143,0.0548391512333122,0.881319308647693,0.628648894705946,0.0155999647561436
"102",2,2010,"July",35.384,-119.008,"Cx. quinq",NA,-0.633502613381527,37.315,1.40826508928571,0.0374223991780982,1.2874126737826,0.109319770795721,0.0548391512333122
"103",2,2010,"August",35.384,-119.008,"Cx. quinq",NA,-0.618410485830631,34.94,0.468686802857143,0.0430073623388568,1.00679825941094,0.0126656078797904,0.0374223991780982
"104",2,2010,"September",35.384,-119.008,"Cx. quinq",NA,-0.668195752394589,31.1625,0.366401753571429,0.024583924107861,0.560473648762956,0.00214357266428524,0.0430073623388568
"105",2,2010,"October",35.384,-119.008,"Cx. quinq",NA,-0.492422501248274,25.865,0.694575557142857,0.0896302291426078,-0.0654441870828904,0.0359027226290017,0.024583924107861
"106",2,2011,"April",35.384,-119.008,"Cx. quinq",0,5.20773299577105,22.6025,30.5085335357143,2.1990186075596,-0.450919777351332,3.10285647544821,1.93341861585089
"107",2,2011,"May",35.384,-119.008,"Cx. quinq",0,5.52831154780392,23.8025,25.3477602857143,2.31765127861243,-0.309135652195124,2.57196913409244,2.1990186075596
"108",2,2011,"June",35.384,-119.008,"Cx. quinq",0.75,5.80221705677741,32.726,12.4368264,2.4190122147685,0.745206548497732,1.24382487489504,2.31765127861243
"109",2,2011,"July",35.384,-119.008,"Cx. quinq",12.3888888888889,5.74489786196126,35.2775,4.99350068571428,2.39780078580509,1.04667504461112,0.47813198201272,2.4190122147685
"110",2,2011,"August",35.384,-119.008,"Cx. quinq",29.0666666666667,5.15652262978088,36.778,1.88971476857143,2.18006779982626,1.2239642777752,0.158846368429628,2.39780078580509
"111",2,2011,"September",35.384,-119.008,"Cx. quinq",36.7777777777778,4.56029430025487,32.43,0.977745557142857,1.95942871202544,0.710233130959201,0.0650323435538726,2.18006779982626
"112",2,2011,"October",35.384,-119.008,"Cx. quinq",18.9166666666667,4.51362614626289,26.605,1.40715263571428,1.94215878636739,0.0219893567634384,0.10920533299923,1.95942871202544
"113",2,2012,"April",35.384,-119.008,"Cx. quinq",0,-2.56880274638601,25.3325,3.19516892142857,-0.67875097739789,-0.128360892620958,0.293138082267701,-0.612105109394626
"114",2,2012,"May",35.384,-119.008,"Cx. quinq",0,-1.53298186337672,31.3625,1.87438313571429,-0.295437130278466,0.58410433628899,0.157269207525267,-0.67875097739789
"115",2,2012,"June",35.384,-119.008,"Cx. quinq",0.399999999999999,-1.51526058708984,34.19,0.465313034571429,-0.288879229486142,0.918183181188307,0.0123185492533427,-0.295437130278466
"116",2,2012,"July",35.384,-119.008,"Cx. quinq",11.6666666666667,-1.5392968257165,37.18,0.130531256785714,-0.297774032872901,1.27146195970253,-0.0221203612225277,-0.288879229486142
"117",2,2012,"August",35.384,-119.008,"Cx. quinq",40.7333333333333,-1.43254651204945,37.79,0.0927745825714286,-0.258270220887527,1.34353555665693,-0.0260043800354175,-0.297774032872901
"118",2,2012,"September",35.384,-119.008,"Cx. quinq",49.2222222222222,-1.37325212867523,35.805,0.137570053928571,-0.236327857515092,1.10900098296104,-0.0213962820738238,-0.258270220887527
"119",2,2012,"October",35.384,-119.008,"Cx. quinq",11.75,-1.42186188347099,26.07,0.282047433214286,-0.254316288163606,-0.0412227323687048,-0.0065339333405129,-0.236327857515092
"120",2,2013,"April",35.384,-119.008,"Cx. quinq",0,-2.91743314307928,28.4075,1.00939991785714,-0.807764459141015,0.234960928091827,0.0682886190358314,-0.706063707462786
"121",2,2013,"May",35.384,-119.008,"Cx. quinq",0.0833333333333332,-3.39244135038573,30.44,0.57341925,-0.983545065945317,0.475107790075155,0.0234394062475748,-0.807764459141015
"122",2,2013,"June",35.384,-119.008,"Cx. quinq",4.72222222222222,-3.43826909094953,36.88,0.138793752857143,-1.00050398985624,1.23601592841347,-0.0212704004976842,-0.983545065945317
"123",2,2013,"July",35.384,-119.008,"Cx. quinq",37.1666666666667,-3.27549957462907,37.535,0.05578449,-0.940269821460928,1.31340643006124,-0.0298095408030892,-1.00050398985624
"124",2,2013,"August",35.384,-119.008,"Cx. quinq",47.8666666666667,-2.99327802803073,35.446,0.0597084171428572,-0.835831468709901,1.06658389885181,-0.0294058874845588,-0.940269821460928
"125",2,2013,"September",35.384,-119.008,"Cx. quinq",28.9166666666667,-2.75528496235965,31.6175,0.0606186064285714,-0.747760220981146,0.614233462884685,-0.0293122565601575,-0.835831468709901
"126",2,2013,"October",35.384,-119.008,"Cx. quinq",6.16666666666667,-2.66567917121835,26.03,0.161032711071428,-0.714600877420931,-0.0459488698739117,-0.0189826849114774,-0.747760220981146
"127",2,2014,"April",35.384,-119.008,"Cx. quinq",0,-5.25476794446633,27.67,0.872264732142857,-1.67271399763932,0.147822767839573,0.0541815597593582,-1.65758884069351
"128",2,2014,"May",35.384,-119.008,"Cx. quinq",0,-4.98021108026559,32.0625,0.539641114285714,-1.57111202224365,0.666811742630112,0.0199646586086794,-1.67271399763932
"129",2,2014,"June",35.384,-119.008,"Cx. quinq",1.6,-4.80804002173069,36.612,0.201091152857143,-1.50739873755112,1.20435080712859,-0.0148618838942126,-1.57111202224365
"130",2,2014,"July",35.384,-119.008,"Cx. quinq",48.3333333333333,-4.47424990943202,36.6825,0.0404427439285715,-1.38387702238361,1.21268062448152,-0.0313877420510545,-1.50739873755112
"131",2,2014,"August",35.384,-119.008,"Cx. quinq",39.4,-4.0654805921165,36.638,0.0331227994285714,-1.23260864946823,1.20742279650697,-0.0321407427519624,-1.38387702238361
"132",2,2014,"September",35.384,-119.008,"Cx. quinq",36,-3.74350133792549,33.1925,0.0420911978571429,-1.11345763731829,0.800325127152208,-0.0312181660435276,-1.23260864946823
"133",2,2014,"October",35.384,-119.008,"Cx. quinq",21.4166666666667,-3.59877204674628,26.0025,0.0683552153571429,-1.05989939930363,-0.0491980894087415,-0.0285163937027458,-1.11345763731829
"134",2,2015,"April",35.384,-119.008,"Cx. quinq",0.222222222222222,-3.19027468031719,28.0825,0.342676152857143,-0.908731664000606,0.19656106086202,-0.000297073431777139,-0.653766130451809
"135",2,2015,"May",35.384,-119.008,"Cx. quinq",2.25,-3.55734877306196,27.4775,0.277911128571429,-1.04457038377916,0.125078231095765,-0.00695943387473692,-0.908731664000606
"136",2,2015,"June",35.384,-119.008,"Cx. quinq",17.7333333333333,-3.02711118961473,36.764,0.135735516857143,-0.848351702217162,1.22231012964837,-0.0215850004036728,-1.04457038377916
"137",2,2015,"July",35.384,-119.008,"Cx. quinq",12.5833333333333,-2.68107924737911,35.3925,0.0310576810714286,-0.720299799441082,1.06026268993859,-0.0323531809159931,-0.848351702217162
"138",2,2015,"August",35.384,-119.008,"Cx. quinq",14.1333333333333,-2.14803403695465,35.928,0.0163348637142857,-0.523042132939148,1.12353385578955,-0.0338677131353655,-0.720299799441082
"139",2,2015,"September",35.384,-119.008,"Cx. quinq",12.25,-1.97518930656941,32.2875,0.01585752,-0.459079550561193,0.693396266096901,-0.033916817353496,-0.523042132939148
"140",2,2015,"October",35.384,-119.008,"Cx. quinq",3.11111111111111,-1.65538376019682,27.245,0.116210945357143,-0.340732936468931,0.0976075568467495,-0.0235934877664426,-0.459079550561193
"141",2,2016,"April",35.384,-119.008,"Cx. quinq",0,-1.50428098039355,26.415,2.06461269642857,-0.284816137737704,-0.000459796386294731,0.176838070725154,-0.169524703181989
"142",2,2016,"May",35.384,-119.008,"Cx. quinq",0,-1.1260056481911,30.64,1.27183782857143,-0.144832309225148,0.49873847760119,0.0952855355715601,-0.284816137737704
"143",2,2016,"June",35.384,-119.008,"Cx. quinq",1.91666666666667,-0.780003947066332,36.75,0.394180730571428,-0.0167915974153123,1.22065598152155,0.00500118847701506,-0.144832309225148
"144",2,2016,"July",35.384,-119.008,"Cx. quinq",8.08333333333334,-0.838603769664655,38.5525,0.0300362464285714,-0.0384769329874447,1.43362755284994,-0.0324582556200435,-0.0167915974153123
"145",2,2016,"August",35.384,-119.008,"Cx. quinq",17.1666666666667,-0.805667734177307,36.044,0.012232944,-0.0262886882063207,1.13723965455465,-0.0342896765013344,-0.0384769329874447
"146",2,2016,"September",35.384,-119.008,"Cx. quinq",23.3333333333333,-0.815541116853788,31.5925,0.0189521635714286,-0.0299424128607313,0.61127962694393,-0.0335984722105313,-0.0262886882063207
"147",2,2016,"October",35.384,-119.008,"Cx. quinq",13.25,-0.911175667366986,26.0125,0.07192518,-0.0653327473056706,-0.0480165550324397,-0.0281491524103716,-0.0299424128607313
"148",2,2017,"April",35.384,-119.008,"Cx. quinq",0.222222222222222,2.95293375259401,26.24,48.1186735714286,1.36461201607132,-0.0211366479715751,4.91440679389384,1.5479568557526
"149",2,2017,"May",35.384,-119.008,"Cx. quinq",3.91666666666667,2.74488561553578,28.67,34.4981965714286,1.28762212997235,0.265976205469747,3.51327202740755,1.36461201607132
"150",2,2017,"June",35.384,-119.008,"Cx. quinq",7.39999999999999,2.50086101188647,36.32,11.2491305142857,1.19731886311325,1.16985000334058,1.1216469219873,1.28762212997235
"151",2,2017,"July",35.384,-119.008,"Cx. quinq",22.1666666666667,2.13116419817917,38.9075,2.83928491071429,1.06050958435239,1.47557202320865,0.256528390826765,1.19731886311325
"152",2,2017,"August",35.384,-119.008,"Cx. quinq",44.7333333333333,1.85820604626524,37.898,1.07766411428571,0.959499225294205,1.35629612792099,0.075310938365934,1.06050958435239
