"","clust","year","month","lat","lon","species","mir","pdsi_standardized","temp_max_c_standardized","woy_cms_mean_standardized","mean_competence_standardized","mean_competency","pdsi_standardized_lag_1month"
"41",1,2012,"July",35.404,-119.114,"Cx. tarsalis",0,-0.825979743797541,0.81980508428844,-0.0148820116154701,-0.863949886813087,20.450907945633,-0.305488394510419
"42",1,2012,"June",35.404,-119.114,"Cx. tarsalis",0,-0.84037160140252,-0.242680594105758,-0.00506874355956629,-0.787265011283323,21.9462121725082,1.38817006297793
"43",1,2012,"October",35.404,-119.114,"Cx. tarsalis",0,-0.793166889656543,-1.58420291531055,-0.0103066937115921,0.385355793828261,44.8115403652191,0.876525049996178
"44",1,2012,"September",35.404,-119.114,"Cx. tarsalis",33.3333333333333,-0.791173567424482,0.489253984343579,-0.00978920947970519,-0.598200355788668,25.6328475952148,-0.204822145431452
"45",1,2012,"September",35.404,-119.114,"Cx. tarsalis",0,-0.788826755678095,0.22094952010262,-0.011800245762973,-0.598200355788668,25.6328475952148,-0.204822145431452
"46",1,2012,"September",35.404,-119.114,"Cx. tarsalis",20.8333333333333,-0.788826755678095,0.517157648624638,-0.011051366142844,-0.598200355788668,25.6328475952148,-0.204822145431452
"47",1,2013,"August",35.404,-119.114,"Cx. tarsalis",0,-1.24884183844539,0.248853184383679,-0.0158054895739999,-0.55843279903356,21.6280608773232,-0.796531659637479
"48",1,2013,"July",35.404,-119.114,"Cx. tarsalis",0,-1.37531458663037,0.849855184283428,-0.0154037030362341,-0.35951364026224,23.8793225884437,-1.10064716521396
"49",1,2013,"July",35.404,-119.114,"Cx. tarsalis",0,-1.35423581919751,0.680286762883142,-0.0159948130734707,-0.35951364026224,23.8793225884437,-1.10064716521396
"50",1,2013,"June",35.404,-119.114,"Cx. tarsalis",0,-1.39639335406323,-0.146090986979012,-0.0132517259255825,-0.767941407427827,19.2569533824921,-1.11838247773287
"51",1,2013,"June",35.404,-119.114,"Cx. tarsalis",0,-1.39639335406323,-0.000133358431930377,-0.0149472230430656,-0.767941407427827,19.2569533824921,-1.11838247773287
"52",1,2014,"July",35.404,-119.114,"Cx. tarsalis",0,-1.8380725490539,0.645943791460298,-0.0158896333515425,-0.600905953639142,23.349128305912,-1.69093097552044
"53",1,2014,"July",35.404,-119.114,"Cx. tarsalis",0,-1.79591490228338,0.199485162963343,-0.0160011238567864,-0.600905953639142,23.349128305912,-1.69093097552044
"54",1,2014,"July",35.404,-119.114,"Cx. tarsalis",0,-1.77550063154695,1.24909222707397,-0.0164176355556222,-0.600905953639142,23.349128305912,-1.69093097552044
"55",1,2014,"July",35.404,-119.114,"Cx. tarsalis",20,-1.73334298477643,0.590136462898179,-0.0167920753656867,-0.600905953639142,23.349128305912,-1.69093097552044
"56",1,2014,"June",35.404,-119.114,"Cx. tarsalis",0,-1.92238765046836,0.871319541422705,0.00187942887101251,-0.969353161186052,18.4507029533386,-1.79912126990828
"57",1,2014,"June",35.404,-119.114,"Cx. tarsalis",0,-1.90733142812721,-0.216923365538625,-0.00576082612985404,-0.969353161186052,18.4507029533386,-1.79912126990828
"58",1,2014,"June",35.404,-119.114,"Cx. tarsalis",0,-1.8982976305451,0.360467841507918,-0.00979552026302091,-0.969353161186052,18.4507029533386,-1.79912126990828
"59",1,2014,"June",35.404,-119.114,"Cx. tarsalis",0,-1.8711962863375,0.899223205703763,-0.0116445797745192,-0.969353161186052,18.4507029533386,-1.79912126990828
"60",1,2014,"June",35.404,-119.114,"Cx. tarsalis",0,-1.85614009567939,1.31133886277788,-0.0142845907949177,-0.969353161186052,18.4507029533386,-1.79912126990828
"61",1,2015,"July",35.404,-119.114,"Cx. tarsalis",0,-1.21390809103615,0.366907148649702,-0.0166153734328473,0.755315616640614,39.1235640048981,-1.37880154479584
"62",1,2015,"July",35.404,-119.114,"Cx. tarsalis",0,-1.18915355857495,0.628772305748877,-0.0170381959149988,0.755315616640614,39.1235640048981,-1.37880154479584
"63",1,2015,"July",35.404,-119.114,"Cx. tarsalis",0,-1.16439909790767,0.495693291485362,-0.0170339887261216,0.755315616640614,39.1235640048981,-1.37880154479584
"64",1,2016,"July",35.404,-119.114,"Cx. tarsalis",20,-0.663908793471201,1.34997470562857,-0.0173411135141521,-0.991383471555089,23.4455203056335,-1.16439909790767
"65",1,2016,"June",35.404,-119.114,"Cx. tarsalis",0,-0.650181394558721,0.44203239863717,0.00177424914908428,-0.756500607426086,26.4446545243263,-1.85614009567939
"66",1,2016,"May",35.404,-119.114,"Cx. tarsalis",0,-0.792332311615508,-0.350002379802141,0.0551003681666964,-1.19185961784698,20.8857130050659,-0.500200986026074
"67",1,2017,"June",35.404,-119.114,"Cx. tarsalis",0,0.383173458300338,0.175874370110139,0.973887311098548,-0.491056721516239,25.6474927663803,-0.650181394558721
"68",1,2017,"May",35.404,-119.114,"Cx. tarsalis",0,0.413950495742359,0.31324625580151,1.3500099967139,-0.709193374452056,23.4301739931107,-0.189190907936574
"69",1,2017,"May",35.404,-119.114,"Cx. tarsalis",0,0.413950495742359,-0.912368536851191,1.22421504928773,-0.709193374452056,23.4301739931107,-0.189190907936574
"70",1,2018,"August",35.404,-119.114,"Cx. tarsalis",20,-1.15983307342727,0.924980434270897,-0.0115835755358008,0.366581747193616,28.2360842227936,-1.24884183844539
"71",1,2019,"July",35.404,-119.114,"Cx. tarsalis",0,0.385775524023898,0.804780034290946,0.200605995482209,-1.60935383629503,19.2677082419396,0.0308619973748521
"72",1,2019,"July",35.404,-119.114,"Cx. tarsalis",0,0.37071926157186,0.789754984293453,0.131839493285532,-1.60935383629503,19.2677082419396,0.0308619973748521
"73",1,2019,"July",35.404,-119.114,"Cx. tarsalis",0,0.353316131421027,1.22977430564862,0.121048053815696,-1.60935383629503,19.2677082419396,0.0308619973748521
"74",1,2019,"June",35.404,-119.114,"Cx. tarsalis",0,0.238845926706967,0.517157648624638,1.0441473653466,-0.0110334503571009,28.7568240165711,0.311009692503653
"75",1,2019,"June",35.404,-119.114,"Cx. tarsalis",0,0.459063585845958,0.113627734406236,0.693267812994035,-0.0110334503571009,28.7568240165711,0.311009692503653
"76",1,2020,"August",35.404,-119.114,"Cx. tarsalis",20,0.00818051614248412,0.697458248594563,-0.0094168732640793,0.616923404451062,28.6484579086304,-1.15983307342727
"77",1,2020,"July",35.404,-119.114,"Cx. tarsalis",0,0.105205116294241,1.10528103424082,0.0134071263943464,0.215088291089749,26.1162840127945,0.179657298473822
"78",1,2020,"July",35.404,-119.114,"Cx. tarsalis",0,0.0804506477061994,0.751119141442755,0.00608661774814171,0.215088291089749,26.1162840127945,0.179657298473822
"79",1,2020,"July",35.404,-119.114,"Cx. tarsalis",0,0.0479912751587705,0.594429334326035,-0.00469009656062468,0.215088291089749,26.1162840127945,0.179657298473822
"80",1,2020,"June",35.404,-119.114,"Cx. tarsalis",0,0.132306424604873,0.439885962923242,0.0331388422280822,-1.27777529957844,16.7089672088623,0.295685005225416
"81",1,2020,"June",35.404,-119.114,"Cx. tarsalis",0,0.117250154232074,0.562232798617119,0.0192340829891703,-1.27777529957844,16.7089672088623,0.295685005225416
"82",1,2020,"May",35.404,-119.114,"Cx. tarsalis",0,0.204223058733501,-0.0816979155611824,0.153064761170649,-1.1724180904639,17.3728782653808,0.413950495742359
"83",1,2021,"August",35.404,-119.114,"Cx. tarsalis",0,-1.39259006181641,1.13103826280795,-0.0135315039859116,-0.156479981294683,23.3242293357849,-0.692204772836965
"84",1,2021,"August",35.404,-119.114,"Cx. tarsalis",20,-1.36850004189315,0.828390827144151,-0.0145685760441239,-0.156479981294683,23.3242293357849,-0.692204772836965
"85",1,2021,"July",35.404,-119.114,"Cx. tarsalis",0,-1.49829492200431,1.68481867700129,-0.0139059437959761,-0.737658571489746,20.1539809703827,-1.09767440594869
"86",1,2021,"July",35.404,-119.114,"Cx. tarsalis",0,-1.48558547129866,1.13962400566366,-0.0145454365052997,-0.737658571489746,20.1539809703827,-1.09767440594869
"87",1,2021,"July",35.404,-119.114,"Cx. tarsalis",0,-1.45480850565056,0.905662512845547,-0.0142341045283922,-0.737658571489746,20.1539809703827,-1.09767440594869
"88",1,2021,"July",35.404,-119.114,"Cx. tarsalis",0,-1.43975224319852,1.25553153421576,-0.0133674236197036,-0.737658571489746,20.1539809703827,-1.09767440594869
"89",1,2021,"June",35.404,-119.114,"Cx. tarsalis",0,-1.53775224324475,-0.536742286913848,-0.00257388055542868,-0.364254719847226,22.1908470392227,-0.984195100316471
"90",1,2021,"June",35.404,-119.114,"Cx. tarsalis",0,-1.53208321193674,1.19972420565364,-0.0124144953390338,-0.364254719847226,22.1908470392227,-0.984195100316471
"91",1,2021,"June",35.404,-119.114,"Cx. tarsalis",0,-1.51100438855148,1.03015578425335,-0.012959326298622,-0.364254719847226,22.1908470392227,-0.984195100316471
"92",1,2022,"June",35.404,-119.114,"Cx. tarsalis",0,-1.26497178436071,-0.352148815516069,-0.0119432901847953,-0.493402628287196,20.8518947362899,-1.34653969192828
"93",1,2022,"June",35.404,-119.114,"Cx. tarsalis",0,-1.26364290287267,1.27484945564111,-0.0112427932367534,-0.493402628287196,20.8518947362899,-1.34653969192828
"94",1,2022,"June",35.404,-119.114,"Cx. tarsalis",22.2222222222222,-1.25226233365505,-0.118187322697952,-0.013220172009004,-0.493402628287196,20.8518947362899,-1.34653969192828
"95",1,2022,"May",35.404,-119.114,"Cx. tarsalis",0,-1.23818146317673,-0.0151584084294241,0.00173217726031299,-0.876422509995638,17.8734007835388,0.204223058733501
"96",1,2022,"September",35.404,-119.114,"Cx. tarsalis",0,-1.09270834636022,-0.0559406869940494,-0.0146905845215607,-0.104708424620021,23.8745141625404,-0.788826755678095
"97",1,2023,"August",35.404,-119.114,"Cx. tarsalis",0,0.972616788538096,0.388371505788979,0.152012963951367,-0.843099585010971,19.8745202422142,-0.197941626677528
"98",1,2023,"August",35.404,-119.114,"Cx. tarsalis",21.7391304347826,0.922089880992777,1.00654499140015,0.118060949712934,-0.843099585010971,19.8745202422142,-0.197941626677528
"99",1,2023,"July",35.404,-119.114,"Cx. tarsalis",0,1.11215253289546,0.182313677251922,0.66423820974184,-0.24696606990469,27.4097100257874,0.451924129668954
"100",1,2023,"July",35.404,-119.114,"Cx. tarsalis",0,1.08270443289388,1.41651421276033,0.432001383724312,-0.24696606990469,27.4097100257874,0.451924129668954
"101",1,2023,"July",35.404,-119.114,"Cx. tarsalis",0,1.05259179608499,1.23406717707648,0.291060556340486,-0.24696606990469,27.4097100257874,0.451924129668954
"102",1,2023,"July",35.404,-119.114,"Cx. tarsalis",0,0.996706808461361,0.665261712885648,0.204182106027769,-0.24696606990469,27.4097100257874,0.451924129668954
"103",1,2023,"June",35.404,-119.114,"Cx. tarsalis",0,1.11312788475828,-0.794314572585169,1.84540648699585,-0.498728361679844,24.2274084091187,0.516765144877146
"104",1,2023,"June",35.404,-119.114,"Cx. tarsalis",0,1.10342974249545,-0.556060208339197,1.61821828763088,-0.498728361679844,24.2274084091187,0.516765144877146
"105",1,2023,"June",35.404,-119.114,"Cx. tarsalis",0,1.10276528590991,-0.562499515480981,1.33318124120538,-0.498728361679844,24.2274084091187,0.516765144877146
"106",1,2023,"June",35.404,-119.114,"Cx. tarsalis",0,1.10444761680139,1.10313459852689,0.86996974583346,-0.498728361679844,24.2274084091187,0.516765144877146
"107",1,2023,"May",35.404,-119.114,"Cx. tarsalis",0,1.23025590840083,0.190899420107633,3.04024812810054,-0.74809973187778,21.0753282904625,0.395398441246678
"108",1,2023,"May",35.404,-119.114,"Cx. tarsalis",0,1.19412087851593,-0.334977329804648,4.16777474717115,-0.74809973187778,21.0753282904625,0.395398441246678
"109",1,2023,"May",35.404,-119.114,"Cx. tarsalis",0,1.20315456419323,-1.26438399393533,3.87327152577211,-0.74809973187778,21.0753282904625,0.395398441246678
"110",10,2010,"April",35.66,-119.503,"Cx. tarsalis",0,-0.904827094588412,-1.95982916524789,0.752589176161553,-0.94181715328501,15.2480285167694,1.1906739465827
"111",10,2010,"June",35.66,-119.503,"Cx. tarsalis",0,-0.880988372069753,0.0234774344212739,0.47785974248502,-0.0783998473363216,32.095869064331,-0.345301953914382
"112",10,2010,"June",35.66,-119.503,"Cx. tarsalis",0,-0.892454105620093,0.751119141442755,0.189036226070103,-0.0783998473363216,32.095869064331,-0.345301953914382
"113",10,2010,"May",35.66,-119.503,"Cx. tarsalis",0,-0.848774808747187,-1.12915854395789,0.792136751606571,-0.935198633903625,15.3771755218506,-0.0932675825701831
"114",10,2010,"May",35.66,-119.503,"Cx. tarsalis",0,-0.846342832668067,-2.00919718666823,0.692216015774749,-0.935198633903625,15.3771755218506,-0.0932675825701831
"115",10,2010,"May",35.66,-119.503,"Cx. tarsalis",0,-0.863609481784813,-0.592549615475968,0.546226561738372,-0.935198633903625,15.3771755218506,-0.0932675825701831
"116",10,2011,"June",35.66,-119.503,"Cx. tarsalis",0,0.970125634398289,-1.95124342239218,0.840098704805842,-1.16403464720925,15.3101148605347,0.561406467465563
"117",10,2011,"June",35.66,-119.503,"Cx. tarsalis",0,1.07911595381499,0.489253984343579,0.65014412700346,-1.16403464720925,15.3101148605347,0.561406467465563
"118",10,2011,"June",35.66,-119.503,"Cx. tarsalis",0,1.08883838726907,-0.000133358431930377,0.535287870657834,-1.16403464720925,15.3101148605347,0.561406467465563
"119",10,2011,"June",35.66,-119.503,"Cx. tarsalis",0,1.1099201778601,1.34782826991465,0.402130342696695,-1.16403464720925,15.3101148605347,0.561406467465563
"120",10,2014,"June",35.66,-119.503,"Cx. tarsalis",0,-1.90186047775792,1.55817896987956,-0.0142845907949177,-0.888330282669877,14.6705362319946,1.1099201778601
"121",10,2017,"June",35.66,-119.503,"Cx. tarsalis",0,0.651106000047662,-0.933832893990468,0.714934835711249,-1.20752162639171,14.9686467647552,-0.625377238855128
"122",10,2017,"June",35.66,-119.503,"Cx. tarsalis",0,0.57839857582477,1.17182054137258,0.374783614995356,-1.20752162639171,14.9686467647552,-0.625377238855128
"123",10,2017,"May",35.66,-119.503,"Cx. tarsalis",0,0.694315506738083,-1.45970964390275,2.63004721258044,0.419391155163899,23.4110038280487,-0.0846469875233651
"124",10,2017,"May",35.66,-119.503,"Cx. tarsalis",0,0.704611120338005,-0.807193186868735,1.22421504928773,0.419391155163899,23.4110038280487,-0.0846469875233651
"125",10,2023,"June",35.66,-119.503,"Cx. tarsalis",0,1.25561095034374,-0.957443686843672,2.54169624616073,-0.674640341713132,13.6610450744629,1.10240427950938
"126",10,2023,"June",35.66,-119.503,"Cx. tarsalis",0,1.24136154359787,-0.626892586898811,1.84540648699585,-0.674640341713132,13.6610450744629,1.10240427950938
"127",10,2023,"June",35.66,-119.503,"Cx. tarsalis",0,1.23290998751753,-0.517424365488499,1.61821828763088,-0.674640341713132,13.6610450744629,1.10240427950938
"128",10,2023,"June",35.66,-119.503,"Cx. tarsalis",0,1.20374034026301,-0.431566936931393,1.33318124120538,-0.674640341713132,13.6610450744629,1.10240427950938
"129",10,2023,"June",35.66,-119.503,"Cx. tarsalis",15.1515151515152,1.18465624367711,1.11815964852439,0.86996974583346,-0.674640341713132,13.6610450744629,1.10240427950938
"130",10,2023,"May",35.66,-119.503,"Cx. tarsalis",0,1.20861584683536,-0.34141663694643,4.16777474717115,-0.755324119174939,12.9552953243256,0.956613483586684
"131",10,2023,"May",35.66,-119.503,"Cx. tarsalis",0,1.23986316072954,-1.17638012966429,3.87327152577211,-0.755324119174939,12.9552953243256,0.956613483586684
"132",11,2011,"August",35.414,-119.5,"Cx. tarsalis",0,0.77127553181597,0.345442791510425,0.191812970729009,-0.597464200886663,28.4851131439209,-0.86251299826898
"133",11,2011,"July",35.414,-119.5,"Cx. tarsalis",0,0.839607522858825,0.00415951299592564,0.379621882204054,0.0814914823226403,38.4549240112304,0.401644234008603
"134",11,2011,"July",35.414,-119.5,"Cx. tarsalis",0,0.836734220271077,-0.0430620727104844,0.251512980895471,0.0814914823226403,38.4549240112304,0.401644234008603
"135",11,2011,"July",35.414,-119.5,"Cx. tarsalis",0,0.807838335788876,0.594429334326035,0.177676816101855,0.0814914823226403,38.4549240112304,0.401644234008603
"136",11,2011,"July",35.414,-119.5,"Cx. tarsalis",76.9230769230769,0.788541855065883,0.575111412900686,0.15634636849481,0.0814914823226403,38.4549240112304,0.401644234008603
"137",11,2011,"June",35.414,-119.5,"Cx. tarsalis",0,0.608811463915866,-1.98987926524288,0.840098704805842,-0.948901018849934,23.3246016502381,0.82644083929706
"138",11,2011,"June",35.414,-119.5,"Cx. tarsalis",0,0.750125298423473,0.360467841507918,0.65014412700346,-0.948901018849934,23.3246016502381,0.82644083929706
"139",11,2011,"June",35.414,-119.5,"Cx. tarsalis",0,0.762170351171795,-0.133212372695445,0.535287870657834,-0.948901018849934,23.3246016502381,0.82644083929706
"140",11,2011,"June",35.414,-119.5,"Cx. tarsalis",0,0.790488273912204,1.08167024138762,0.402130342696695,-0.948901018849934,23.3246016502381,0.82644083929706
"141",11,2012,"August",35.414,-119.5,"Cx. tarsalis",0,-0.891511896545794,1.13533113423581,-0.0149703625818898,-0.885600118726664,20.4073874950409,-0.333234410570492
"142",11,2012,"August",35.414,-119.5,"Cx. tarsalis",0,-0.879466866981653,1.693404419857,-0.0152901089365516,-0.885600118726664,20.4073874950409,-0.333234410570492
"143",11,2012,"August",35.414,-119.5,"Cx. tarsalis",0,-0.860983896212923,0.304660512945799,-0.0130434700761646,-0.885600118726664,20.4073874950409,-0.333234410570492
"144",11,2012,"July",35.414,-119.5,"Cx. tarsalis",0,-0.897118961994779,0.772583498582032,-0.0148820116154701,-0.6448655510774,25.1096160888672,0.788541855065883
"145",11,2012,"June",35.414,-119.5,"Cx. tarsalis",0,-0.873692186522849,-0.485227829779585,0.0266597713573033,-0.776457523349085,22.5392518043518,0.790488273912204
"146",11,2014,"August",35.414,-119.5,"Cx. tarsalis",55.5555555555556,-1.81200762963973,0.843415877141644,-0.0169835024595961,-0.506378885255263,22.6742546081543,-0.860983896212923
"147",11,2017,"July",35.414,-119.5,"Cx. tarsalis",0,0.432326005490104,0.918541127129113,0.160069730651069,0.11353513585352,32.967561340332,-0.232396478252338
"148",11,2017,"July",35.414,-119.5,"Cx. tarsalis",50,0.414108254491348,0.80048716286309,0.0967094661615037,0.11353513585352,32.967561340332,-0.232396478252338
"149",11,2017,"May",35.414,-119.5,"Cx. tarsalis",0,0.668799423547482,-1.62927806530303,2.63004721258044,-0.242282310153925,28.5493097305298,1.23986316072954
"150",11,2020,"May",35.414,-119.5,"Cx. tarsalis",0,0.473500463238779,-0.77499665115982,0.4315806648366,-1.27813405057199,16.4721115112305,0.571149943393131
"151",11,2020,"May",35.414,-119.5,"Cx. tarsalis",0,0.446301517499032,-1.43395241533561,0.276966473602103,-1.27813405057199,16.4721115112305,0.571149943393131
"152",11,2023,"July",35.414,-119.5,"Cx. tarsalis",38.4615384615385,0.894506593210005,1.37143906276785,0.432001383724312,-0.405220696723474,24.9105333328247,0.414108254491348
"153",11,2023,"June",35.414,-119.5,"Cx. tarsalis",0,0.945507418149325,-0.77499665115982,1.84540648699585,-0.490011804025627,23.1907138824463,0.486225109563691
"154",11,2023,"June",35.414,-119.5,"Cx. tarsalis",0,0.933462408187696,-0.661235558321654,1.61821828763088,-0.490011804025627,23.1907138824463,0.486225109563691
"155",11,2023,"June",35.414,-119.5,"Cx. tarsalis",0,0.939622798440594,-0.607574665473462,1.33318124120538,-0.490011804025627,23.1907138824463,0.486225109563691
"156",11,2023,"June",35.414,-119.5,"Cx. tarsalis",0,0.935532854723617,0.931419741412678,0.86996974583346,-0.490011804025627,23.1907138824463,0.486225109563691
"157",11,2023,"May",35.414,-119.5,"Cx. tarsalis",0,1.07920603029374,-2.2624766009117,3.18749973880006,-0.479060168546136,23.4128460884094,0.863126605366812
"158",11,2023,"May",35.414,-119.5,"Cx. tarsalis",0,1.06387226830766,0.0900169415530322,3.04024812810054,-0.479060168546136,23.4128460884094,0.863126605366812
"159",11,2023,"May",35.414,-119.5,"Cx. tarsalis",0,1.01712400496725,-0.44229911550103,4.16777474717115,-0.479060168546136,23.4128460884094,0.863126605366812
"160",12,2010,"August",35.403,-119.395,"Cx. tarsalis",15,-0.75933609733644,0.156556448684789,0.0155317567772967,-0.54720510200078,38.308861875534,-0.965052399812446
"161",12,2010,"August",35.403,-119.395,"Cx. tarsalis",20,-0.756324844846034,0.605161512895673,0.00928408129475983,-0.54720510200078,38.308861875534,-0.965052399812446
"162",12,2010,"August",35.403,-119.395,"Cx. tarsalis",13.3333333333333,-0.750302339865216,0.970055584263378,0.0024684353138106,-0.54720510200078,38.308861875534,-0.965052399812446
"163",12,2010,"August",35.403,-119.395,"Cx. tarsalis",6.66666666666667,-0.74729108737481,-0.206191186968987,0.000701415985416346,-0.54720510200078,38.308861875534,-0.965052399812446
